OG0004000	GO:0005856,GO:0031032,GO:0008092
OG0004999	GO:0003934,GO:0046654,GO:0005525,GO:0005737,GO:0006729,GO:0008270
OG0007561	GO:0005634,GO:0045666
OG0006762	GO:0005737,GO:0006751,GO:0061928
OG0007482	GO:0005515
OG0005884	GO:0003697,GO:0005666,GO:0003677,GO:0006351
OG0007468	GO:0032589,GO:0050808
OG0006683	GO:0005549,GO:0005615,GO:0007608
OG0006748	GO:0055085
OG0006841	GO:0016020,GO:0000139,GO:0005975,GO:0015018,GO:0050650
OG0005798	GO:0022857,GO:0055085,GO:0005335,GO:0015842,GO:0030672,GO:0043195
OG0006669	GO:0032259,GO:0001510,GO:0008168,GO:0005739,GO:0008173,GO:0008650
OG0007633	GO:0005737,GO:0005739,GO:0016020
OG0006676	GO:0005524,GO:0016887,GO:0008017,GO:0008568,GO:0051013,GO:0015630
OG0007547	GO:0004633,GO:0010181,GO:0015937,GO:0071513,GO:0003824
OG0006755	GO:0016747,GO:0008080
OG0007475	GO:0051276,GO:0005515,GO:0005524,GO:0005694,GO:0016887
OG0006913	GO:0006886,GO:0017119,GO:0006890,GO:0007030
OG0007554	GO:0004842,GO:0046872,GO:0016567
OG0006834	GO:0005515,GO:0005654,GO:0006335,GO:0034080,GO:0042393
OG0007712	GO:0005102,GO:0005576,GO:0009986,GO:0048856
OG0007389	GO:0005634,GO:0003677,GO:1902275,GO:0031491,GO:0035101,GO:0042393
OG0005963	GO:0000166,GO:0004812,GO:0005524,GO:0004825,GO:0006418,GO:0006431
OG0005956	GO:0019202
OG0007619	GO:0003677,GO:0006915,GO:0031011,GO:0043065,GO:0097190
OG0006827	GO:0003724,GO:0003676,GO:0005524
OG0007713	GO:0005739,GO:0016891,GO:0034587
OG0007555	GO:0043015,GO:0051011,GO:0051225,GO:0051321,GO:0000226,GO:0000278,GO:0000922,GO:0000930,GO:0005815,GO:0007020,GO:0031122
OG0007706	GO:0003724,GO:0005829,GO:0003676,GO:0005524
OG0006677	GO:0005789,GO:0007029,GO:0016192
OG0005885	GO:0005096,GO:0032007,GO:0090630
OG0006828	GO:0005515,GO:0004672,GO:0005524,GO:0004674,GO:0006468,GO:0005634,GO:0005737,GO:0005813,GO:0007052,GO:0000776,GO:0000922
OG0006763	GO:0005794,GO:0006897,GO:0008104,GO:0016020,GO:0030139,GO:0042147
OG0007548	GO:0006468,GO:0004672,GO:0005524,GO:0004674,GO:0007163
OG0005964	GO:0008237,GO:0004222,GO:0005886,GO:0006509,GO:0007219,GO:0006508
OG0006598	GO:0000977,GO:0000981,GO:0005634,GO:0006357,GO:0009790,GO:0009880,GO:0048619
OG0007483	GO:0003735,GO:0005762,GO:0006412,GO:0015934
OG0007627	GO:0000981,GO:0005634,GO:0006357
OG0007397	GO:0016020,GO:0055085
OG0006921	GO:0006811,GO:0016020,GO:0038023,GO:0005216,GO:0015276
OG0006842	GO:0005515,GO:0007155,GO:0016020
OG0006756	GO:0008270,GO:0000122,GO:0000978,GO:0043565,GO:0000981,GO:0006355,GO:0003700,GO:0005634,GO:0006357,GO:0045165,GO:0045944
OG0006691	GO:0000226,GO:0015630
OG0007476	GO:0006820,GO:0016020,GO:0022857,GO:0055085
OG0005799	GO:0005515,GO:0005634,GO:0006357
OG0007720	GO:0008270,GO:0007219,GO:0016567
OG0007490	GO:0005515,GO:0005794,GO:0030008
OG0005892	GO:0005506,GO:0016705,GO:0031418,GO:0016255,GO:0042765,GO:0016706
OG0006770	GO:0045505,GO:0051959,GO:0007018,GO:0008569,GO:0030286,GO:0016887,GO:0005524
OG0006749	GO:0001405,GO:0001671,GO:0030150
OG0007562	GO:0016311,GO:0016791
OG0006914	GO:0007275,GO:0008013,GO:0016342,GO:0007156,GO:0016477,GO:0016020,GO:0045296,GO:0005509,GO:0098609,GO:0098742,GO:0005886,GO:0007155
OG0005957	GO:0003333,GO:0015179,GO:0016020,GO:0022857,GO:0055085
OG0007469	GO:0005507,GO:0006812,GO:0046872,GO:0016020,GO:0000166,GO:0019829,GO:0005215,GO:0005524,GO:0016887
OG0005878	GO:0016020
OG0006850	GO:0005515,GO:0005829,GO:0008104,GO:0016020,GO:0019901
OG0006764	GO:0042981,GO:2001268
OG0007570	GO:0005179,GO:0005576
OG0006836	GO:0004252,GO:0006508
OG0006692	GO:0006511,GO:0016567,GO:0034450,GO:0004842,GO:0000151,GO:0000209,GO:0005634,GO:0005737,GO:0036503
OG0006915	GO:0106370
OG0006757	GO:0004609,GO:0005739,GO:0008654,GO:0006646
OG0005958	GO:0003723,GO:0003676
OG0007721	GO:0017171
OG0005893	GO:0005576,GO:0008061
OG0006908	GO:0003676,GO:0006351,GO:0008270,GO:0003899,GO:0001054,GO:0005736,GO:0006363
OG0007398	GO:0006616,GO:0005789,GO:0045048,GO:0016020
OG0006843	GO:0003684,GO:0003697,GO:1901255,GO:0003677,GO:0004518,GO:0004520,GO:0006281,GO:0000014,GO:0000110,GO:0000712,GO:0000724
OG0007484	GO:0005085,GO:0005737,GO:0016197,GO:0031267,GO:0043087,GO:0043231
OG0007563	GO:0005515,GO:0005198,GO:0005622,GO:0016010
OG0006771	GO:0043022,GO:0005509,GO:0005743,GO:0030003
OG0007628	GO:0004930,GO:0007186,GO:0016020,GO:0004985,GO:0005886,GO:0042277,GO:0043005
OG0007556	GO:0046872,GO:0003729
OG0007477	GO:0003677,GO:0006355,GO:0003700
OG0005972	GO:0005615
OG0007549	GO:0043066,GO:1902042
OG0007491	GO:0005515,GO:0005634,GO:0016422,GO:0099122
OG0007635	GO:0008180,GO:0010387
OG0006599	GO:0008270,GO:0004089
OG0005965	GO:0160102,GO:0004809,GO:0005737,GO:0008168,GO:0003676,GO:0032259
OG0006685	GO:1990918,GO:0006281,GO:0000793,GO:0005634,GO:0007129,GO:0031573,GO:0036297,GO:0070182
OG0007714	GO:0005869
OG0007707	GO:0003700,GO:0006355,GO:0043565
OG0007642	GO:0016836,GO:0047453,GO:0110051
OG0006930	GO:0005515,GO:0008270,GO:0005886,GO:0099536
OG0007485	GO:0006355,GO:0003690
OG0006851	GO:0005615,GO:0031012
OG0006679	GO:0006904,GO:0000145,GO:0006887,GO:0006893,GO:0007268,GO:0032584,GO:0045202,GO:0090522
OG0007708	GO:0003735,GO:0005840,GO:0006412
OG0007643	GO:0005634,GO:0005783,GO:0006508,GO:0071567
OG0005973	GO:0005856,GO:0003774,GO:0005524,GO:0005515,GO:0016459,GO:0007165
OG0007650	GO:0000774,GO:0050821,GO:0051087
OG0007571	GO:0005515,GO:0000030,GO:0005783,GO:0035269
OG0006916	GO:0005509,GO:0005544,GO:0005886,GO:0010828,GO:0031340,GO:0065002,GO:0072659,GO:0090314
OG0006693	GO:0005634,GO:0031048,GO:0035197
OG0006923	GO:0004672,GO:0005524,GO:0006468,GO:0004674
OG0006772	GO:0000956,GO:0000290,GO:0000932,GO:0003729,GO:0016070,GO:1990726,GO:0003723
OG0006758	GO:0003712,GO:0006357,GO:0008134,GO:0016592
OG0005887	GO:0005515,GO:0005789,GO:0030968,GO:0055074
OG0007492	GO:0046872,GO:0004842,GO:0016567,GO:0005515,GO:0008270,GO:0005737,GO:0006897,GO:0007219
OG0005980	GO:0015108,GO:0016020,GO:0055085,GO:0006821,GO:0005247,GO:0005886
OG0006765	GO:0005515,GO:0016311,GO:0004725,GO:0006470
OG0007629	GO:0005666,GO:0006383
OG0006686	GO:0070403,GO:0000122,GO:0003714,GO:0005634,GO:0017136,GO:0046969
OG0007722	GO:0046933,GO:0015986,GO:0045261,GO:0012505,GO:0005743
OG0006837	GO:0042407,GO:0061617
OG0005966	GO:0005801,GO:0005802,GO:0006888,GO:0030008,GO:0043087,GO:0048193
OG0007564	GO:0003746,GO:0006414,GO:0005085,GO:0005829,GO:0005853
OG0006909	GO:0005096,GO:0043087,GO:0007165,GO:0051056
OG0006844	GO:0070037,GO:0070475,GO:0005634,GO:0019843,GO:0032040
OG0005959	GO:0006281,GO:0006285,GO:0019104,GO:0003824,GO:0006284,GO:0003677,GO:0000703,GO:0003906,GO:0005634,GO:0006289
OG0007636	GO:0006351,GO:0003899,GO:0001054,GO:0001055,GO:0001056,GO:0005665,GO:0005666,GO:0005736
OG0007730	GO:0012505,GO:0016020
OG0007493	GO:0003735,GO:0005763
OG0005888	GO:0016787
OG0007709	GO:0007165
OG0005895	GO:0005524,GO:0016887,GO:0016020,GO:0140359,GO:0005886,GO:0042626,GO:0043190,GO:0055085
OG0005981	GO:0005811,GO:0005829,GO:0010890,GO:0019915
OG0005967	GO:0006508,GO:0008236,GO:0016020,GO:0006465,GO:0004252,GO:0006627,GO:0042720
OG0007637	GO:0030246,GO:0003723,GO:0004553,GO:0005975,GO:0006396,GO:0008173,GO:0003676
OG0006773	GO:0007165,GO:0005096,GO:0005737,GO:0051056
OG0006694	GO:0005515,GO:0000981,GO:0005634,GO:0006357
OG0007565	GO:0023041,GO:0030867,GO:0006935,GO:0008017,GO:0031965
OG0006838	GO:0016020,GO:0043005,GO:0043025,GO:0008201,GO:0046914,GO:0007409,GO:0007417
OG0005974	GO:0005751
OG0007644	GO:0035869,GO:0060271
OG0006931	GO:0003677,GO:0005524,GO:0006281,GO:0006338,GO:0016887,GO:0031011,GO:0042393
OG0007572	GO:0016020,GO:0005886
OG0006687	GO:0022857,GO:0055085,GO:0005215,GO:0016020
OG0006924	GO:0003774,GO:0005524,GO:0016459,GO:0005515,GO:0032982,GO:0051015,GO:0005737,GO:0016460,GO:0031032
OG0007486	GO:0016787,GO:0008796,GO:0004081,GO:0006167,GO:0006754
OG0007558	GO:0005509,GO:0005102,GO:0005576,GO:0009986,GO:0048856,GO:0007154,GO:0016020
OG0006759	GO:0000103,GO:0004020,GO:0005524,GO:0050428,GO:0004781
OG0006845	GO:0005509,GO:0005783,GO:0017156
OG0007651	GO:0006289,GO:0070816,GO:0000439,GO:0001671,GO:0003690,GO:0005675
OG0006846	GO:0005525,GO:0003924,GO:0007165,GO:0016020
OG0005968	GO:0005737,GO:0034450,GO:0036503,GO:0004842,GO:0016567,GO:0000151,GO:0006511,GO:0000209,GO:0005634
OG0007580	GO:0000045,GO:0000407,GO:0000422,GO:0005829,GO:0019776,GO:0044804,GO:0061723,GO:0019787
OG0006839	GO:0008033,GO:0017150,GO:0050660
OG0007724	GO:0015631,GO:0046785,GO:0001578,GO:0005874,GO:0032273
OG0006767	GO:0006979,GO:0004601
OG0007559	GO:0044233,GO:0061739,GO:0061908,GO:0061912,GO:0000422,GO:0005737,GO:0005776,GO:0006914,GO:0006995,GO:0019776,GO:0034045,GO:0034274,GO:0034727
OG0007487	GO:0015935,GO:0022627,GO:0003735,GO:0005840,GO:0006412,GO:0000462,GO:0003723
OG0006932	GO:0005509,GO:0007154,GO:0016020,GO:0007219,GO:0007275
OG0007731	GO:0016787
OG0005982	GO:0005747,GO:0005743,GO:0006120
OG0005975	GO:0005739,GO:0052856
OG0007638	GO:0005783,GO:0051480
OG0007566	GO:0005515
OG0006774	GO:0016020,GO:0016757
OG0006781	GO:0034220,GO:0004888,GO:0005216,GO:0016020,GO:0006811,GO:0005230,GO:0022848,GO:0045211
OG0006688	GO:0000139,GO:0016020,GO:0017134
OG0006918	GO:0003677,GO:0003723,GO:0005730,GO:0042273,GO:0042274
OG0006925	GO:0008270
OG0006860	GO:1990168,GO:0004843,GO:0005634,GO:0005737,GO:0007010,GO:0016477,GO:0030177,GO:0035523,GO:0070530,GO:0071947
OG0005896	GO:0003924,GO:0005525
OG0006695	GO:0000123,GO:0005634,GO:0006325,GO:0006355,GO:0035267
OG0006689	GO:0016746,GO:0016747
OG0007732	GO:0004674,GO:0005737,GO:0034727,GO:0005776,GO:0042594,GO:0005829,GO:0046777,GO:0010506,GO:0061709,GO:0004672,GO:0016020,GO:0006468,GO:0018105,GO:0005524,GO:0034045,GO:0000045,GO:0000407,GO:0000422
OG0007488	GO:0005576,GO:0008061,GO:0005515,GO:0005975
OG0007581	GO:0005515,GO:0005634,GO:0006357
OG0005976	GO:0005524,GO:0007018,GO:0008017,GO:0003777
OG0006933	GO:0006412,GO:0003723,GO:0003735,GO:0005763,GO:0005840,GO:0015935
OG0006940	GO:0005840,GO:0006412,GO:0003735,GO:0015934,GO:0003729,GO:0017148,GO:0022625
OG0005969	GO:0005515,GO:0005886
OG0007567	GO:0001671,GO:0008198,GO:0032781
OG0006847	GO:0006355,GO:0005634,GO:0045892,GO:0003712,GO:0008134
OG0007639	GO:0030170,GO:0008483,GO:0005739,GO:0008453,GO:0009436,GO:0019481
OG0006919	GO:0005509,GO:0005515
OG0006926	GO:0005484,GO:0005886,GO:0006887,GO:0006906,GO:0016082,GO:0019905,GO:0031201,GO:0031629
OG0006768	GO:0003723,GO:0006396,GO:0003676,GO:0005654
OG0006861	GO:0000978,GO:0001006,GO:0001046,GO:0003681,GO:0019185,GO:0042795,GO:0042796
OG0007725	GO:0004222,GO:0005524,GO:0008270,GO:0016020,GO:0004176,GO:0016887,GO:0006508,GO:0005745,GO:0034982
OG0006854	GO:0005739,GO:0070221,GO:0070224,GO:0071949,GO:0016491
OG0005983	GO:0016020,GO:0004930,GO:0007186,GO:0004989,GO:0005886,GO:0043410,GO:0071880
OG0006696	GO:0004045
OG0007495	GO:0001708,GO:0003007,GO:0003700,GO:0006355,GO:0005634,GO:0006357,GO:0045893,GO:0000785,GO:0000978,GO:0000981,GO:0001707
OG0007646	GO:0015276,GO:0016020
OG0005990	GO:0016020
OG0005897	GO:0030414,GO:0004857,GO:0005604,GO:0004867,GO:0005615,GO:0007160,GO:0005576
OG0006775	GO:0050806,GO:0005515,GO:0006886,GO:0031267,GO:0006887,GO:0016020,GO:0042391,GO:0042734,GO:0044325,GO:0048167,GO:0048788,GO:0048791
OG0007574	GO:0016791,GO:0004035,GO:0016311
OG0007726	GO:0042254,GO:0000027,GO:0002181,GO:0003735,GO:0022625,GO:0070180
OG0007654	GO:0005515,GO:0004672,GO:0005524,GO:0006468,GO:0004674,GO:0000287,GO:0018105,GO:0035556
OG0006927	GO:0005634,GO:0005829,GO:0008757,GO:0030735,GO:0035498
OG0006848	GO:0002028,GO:0005886,GO:0017080
OG0007647	GO:0005886
OG0006855	GO:0005789,GO:0019915,GO:0034389
OG0007489	GO:0008061,GO:0005515,GO:0005975,GO:0016810,GO:0005576
OG0006783	GO:0005216,GO:0016020,GO:0034220,GO:0006811,GO:0022848,GO:0045211,GO:0004888,GO:0005230
OG0006862	GO:0046872,GO:0003676,GO:0004527,GO:0005634
OG0007496	GO:0005267,GO:0016020,GO:0071805,GO:0022841,GO:0030322,GO:0005886,GO:0015271
OG0006790	GO:0016020,GO:0005886,GO:0019991
OG0005984	GO:0004930,GO:0007186,GO:0016020,GO:0005886,GO:0043410,GO:0071880,GO:0004989
OG0005977	GO:0006357,GO:0016538
OG0006697	GO:0004252,GO:0006508,GO:0005515
OG0007568	GO:0030132,GO:0005198,GO:0005886,GO:0072583,GO:0006886,GO:0099631,GO:0016192,GO:0030125,GO:0030130,GO:0030672,GO:0032050
OG0005898	GO:0005515,GO:0030036,GO:0051015
OG0007733	GO:0005509,GO:0055085
OG0005991	GO:0016020
OG0007582	GO:0007165
OG0006776	GO:0005515
OG0006934	GO:0004812,GO:0005524,GO:0043039,GO:0000166,GO:0005737,GO:0006425,GO:0004819,GO:0005829,GO:0006418,GO:0017101,GO:0006412
OG0006928	GO:0005515
OG0006791	GO:0005634,GO:0005829,GO:0006606,GO:0030544,GO:0061608
OG0006870	GO:0016020,GO:0043231,GO:0000139,GO:0015165,GO:0090481
OG0007576	GO:0006465,GO:0016020,GO:0045047,GO:0005787
OG0007590	GO:0097602,GO:2000060
OG0006935	GO:0004814,GO:0005524,GO:0006420,GO:0032543,GO:0000166,GO:0004812,GO:0006418,GO:0005739
OG0006784	GO:0005737,GO:0006268,GO:0006281,GO:0003676,GO:0006310,GO:0009378,GO:0005524,GO:0032508,GO:0004386,GO:0043138,GO:0006260,GO:0000166,GO:0000724,GO:0005634,GO:0005694
OG0007655	GO:0007165
OG0006777	GO:0005681
OG0007741	GO:0007264,GO:0005092,GO:0005968,GO:0006886,GO:0018344,GO:0005634,GO:0005737,GO:0005829,GO:0016192
OG0007583	GO:0003676,GO:0000049,GO:0002098,GO:0005634,GO:0005737,GO:0030488,GO:0106335,GO:0008757
OG0007662	GO:0016209,GO:0016491,GO:0051920,GO:0005829,GO:0006979,GO:0008379,GO:0019430,GO:0033554,GO:0042744,GO:0045321,GO:0045454
OG0005985	GO:0071805,GO:0005267,GO:0016020,GO:0005886,GO:0015271,GO:0022841,GO:0030322
OG0007497	GO:0000176,GO:0000177,GO:0003723,GO:0005730,GO:0016075,GO:0034427,GO:0034475,GO:0071028,GO:0071051
OG0005978	GO:0030295,GO:0042593,GO:0004672,GO:0005524,GO:0006468,GO:0004674,GO:0005737,GO:0035556,GO:0001558,GO:0030010
OG0007727	GO:0006886,GO:0031267,GO:0005049,GO:0006611
OG0006863	GO:0003690,GO:0006355,GO:0003676,GO:0005759,GO:0006393
OG0006792	GO:0005737,GO:0016831,GO:0016830,GO:0019752,GO:0030170
OG0006929	GO:0005506,GO:0005739,GO:0016226,GO:0051537,GO:0051539,GO:0106035,GO:0051536
OG0006699	GO:0045202,GO:0048791,GO:0070382,GO:0016020,GO:0000149,GO:0001786,GO:0005509,GO:0005544,GO:0005886,GO:0006906,GO:0017156,GO:0030276,GO:0030424
OG0006950	GO:0005515,GO:0005737
OG0007728	GO:0005515,GO:0030042,GO:0030864,GO:0040011,GO:0045214,GO:0051015
OG0007670	GO:0005886,GO:0006937,GO:0015459,GO:0043266,GO:0055120
OG0006871	GO:0051604,GO:0097361,GO:0097428
OG0007584	GO:0005515,GO:0061630,GO:0004842,GO:0005634,GO:0005737,GO:0034657,GO:0043161
OG0007735	GO:0003824
OG0006785	GO:0003735,GO:0005763,GO:0005840,GO:0006412,GO:0019843,GO:0070181
OG0007591	GO:0004801,GO:0005622,GO:0005975,GO:0009052,GO:0005737,GO:0006098
OG0007742	GO:0006438,GO:0000166,GO:0004832,GO:0006418,GO:0005524,GO:0004812,GO:0002161,GO:0005829
OG0007577	GO:0000056,GO:0005634,GO:0005829,GO:0030688,GO:0042274
OG0005979	GO:0005795,GO:0006487,GO:0008455,GO:0009312,GO:0016020,GO:0000139
OG0006864	GO:0003677,GO:0000981,GO:0006355,GO:0000977,GO:0006357
OG0006943	GO:0007165,GO:0035556,GO:0004435,GO:0010634,GO:0006629,GO:0032587,GO:0046488,GO:0005515,GO:0048015,GO:0051209,GO:0008081,GO:0009395
OG0007663	GO:0006468,GO:0004672,GO:0005524,GO:0004674,GO:0005634,GO:0007346
OG0006951	GO:0016747,GO:0008080
OG0006793	GO:0005515,GO:0007274
OG0007729	GO:0060090,GO:0061709,GO:0061723,GO:1990316,GO:0000045,GO:0000422,GO:0001934,GO:0019901,GO:0030242,GO:0034045,GO:0034517,GO:0034727
OG0006786	GO:0006355,GO:0008134,GO:0043565,GO:0003677,GO:0005730,GO:0003714,GO:0003723
OG0006779	GO:0002098,GO:0005737,GO:0005739,GO:0030488,GO:0003924,GO:0005525,GO:0006400,GO:0005515
OG0006858	GO:0007165,GO:0005096,GO:0007264,GO:0031267
OG0006872	GO:0042995,GO:0048678
OG0006944	GO:0042803,GO:0051082,GO:0051087,GO:0000774,GO:0006457,GO:0001405,GO:0030150
OG0007671	GO:0003700,GO:0006355,GO:0003677,GO:0000978,GO:0000981,GO:0006357
OG0007743	GO:0004739,GO:0005967,GO:0006086
OG0006865	GO:0030246
OG0007499	GO:0005515
OG0007592	GO:0003723,GO:0003743,GO:0006413,GO:0001731
OG0007585	GO:0004672,GO:0005524,GO:0006468
OG0005994	GO:0016020
OG0007657	GO:0003676,GO:0008270,GO:0005634,GO:0000245,GO:0005686,GO:0071004,GO:0071013
OG0007736	GO:0003924,GO:0005525
OG0007750	GO:0003735,GO:0005762
OG0006873	GO:0004518,GO:0003677,GO:0003824,GO:0000400,GO:0017108
OG0006880	GO:0008010,GO:0062129
OG0007744	GO:0005515,GO:0004672,GO:0005524,GO:0006468,GO:0000165
OG0007658	GO:0016303,GO:0016477,GO:0035005,GO:0036092,GO:0043491,GO:0046854,GO:0048015,GO:0052742,GO:0035091,GO:0016301,GO:0005737,GO:0005886,GO:0005942,GO:0016020
OG0007665	GO:0003676,GO:0003723,GO:0004386,GO:0005622,GO:0005515,GO:0005524
OG0006787	GO:0002020,GO:0005886,GO:0016600,GO:0031410,GO:0045661,GO:0072659
OG0007593	GO:0006357,GO:0044545,GO:0003677
OG0005988	GO:0016020
OG0007586	GO:0005515,GO:0031080
OG0006945	GO:0003723,GO:0004386,GO:0005622,GO:0005681,GO:0003724,GO:0005524,GO:0003676
OG0005995	GO:0016020
OG0006938	GO:0006811,GO:0015075,GO:0016020,GO:0055085,GO:0005743,GO:0022857,GO:0022889,GO:0140300,GO:1990542
OG0007579	GO:0016020,GO:0016192
OG0007672	GO:0006656,GO:0016020,GO:0016746,GO:0030258,GO:0047184,GO:0071617
OG0007751	GO:0003924,GO:0005525,GO:0005794,GO:0006886,GO:0034067,GO:0043001
OG0007737	GO:0005673,GO:0006367
OG0006952	GO:0005615,GO:0005769,GO:0005886,GO:0006826,GO:0055037
OG0006946	GO:0005739,GO:0003735,GO:0005840,GO:0006412
OG0007587	GO:0008168,GO:0005634,GO:0052907,GO:0070475
OG0005989	GO:0016020
OG0007752	GO:0004383,GO:0005886,GO:0006182,GO:0016020,GO:0007168,GO:0009190,GO:0035556,GO:0004672,GO:0006468,GO:0005524,GO:0016849,GO:0001653,GO:0004016
OG0006788	GO:0005506,GO:0016705,GO:0020037,GO:0004497
OG0007680	GO:0043024,GO:0005525,GO:0003723,GO:0000028,GO:0005759,GO:0019843
OG0006874	GO:0005811,GO:0016298,GO:0019915
OG0007594	GO:0005680,GO:0031145,GO:0070979
OG0006867	GO:0000030,GO:0005783,GO:0006486
OG0007745	GO:0097309,GO:0003676,GO:0008168,GO:0032259,GO:0004483,GO:0005634,GO:0005737,GO:0006370
OG0007666	GO:0006183,GO:0006228,GO:0006241,GO:0004550
OG0006953	GO:0003735,GO:0005840,GO:0006412
OG0006939	GO:0016747
OG0005996	GO:0016020
OG0007673	GO:0010824,GO:0034451,GO:0035735,GO:0060271
OG0007738	GO:0000981,GO:0005634,GO:0006357
OG0007681	GO:0016887,GO:0005524
OG0007760	GO:0005085,GO:0005515,GO:0030036
OG0005997	GO:0016020
OG0006875	GO:0005515,GO:0016747,GO:0004402,GO:0005634,GO:0006355,GO:0000123,GO:0006338,GO:0010484,GO:0043966,GO:0045944,GO:0140672
OG0006947	GO:0003724,GO:0005829,GO:0003676,GO:0005524
OG0006954	GO:0005524,GO:0016887
OG0007739	GO:0005768,GO:0007032,GO:0030041,GO:0051125,GO:0071203,GO:0140285
OG0007753	GO:0030027,GO:0031209,GO:0035591,GO:0048870,GO:0098858,GO:0005515,GO:0001764,GO:0017124
OG0007588	GO:0031267,GO:0003723,GO:0005049,GO:0005634,GO:0005737,GO:0006405,GO:0006611,GO:0042565,GO:0006886
OG0007746	GO:0005515,GO:0000118,GO:0003714,GO:0006357
OG0006882	GO:0019442,GO:0020037,GO:0019441,GO:0046872,GO:0004833
OG0007674	GO:0005515,GO:0005216,GO:0006811,GO:0070588,GO:0016020,GO:0005262,GO:0055085,GO:0005886,GO:0015279,GO:0034703,GO:0051480,GO:0070679
OG0006868	GO:0003980,GO:0006486,GO:0005783,GO:0018279,GO:0036503,GO:0051082
OG0006789	GO:0005524,GO:0007018,GO:0008017,GO:0000278,GO:0003777,GO:0005874
OG0006890	GO:0004672,GO:0006468,GO:0005515,GO:0005524,GO:0004674,GO:0004706
OG0006883	GO:0001676,GO:0004467,GO:0016405,GO:0046949
OG0006876	GO:0000445,GO:0006397,GO:0006406
OG0007747	GO:0005515,GO:0005509
OG0007682	GO:0004843,GO:0016579,GO:0008270,GO:0005515
OG0006797	GO:0003700,GO:0006355,GO:0000977,GO:0000981,GO:0005634,GO:0006357,GO:0006986
OG0007761	GO:0005515,GO:0003676,GO:0005634
OG0006869	GO:0044389
OG0007675	GO:0004861,GO:0005634,GO:0051726
OG0007589	GO:0006412,GO:0022625,GO:0003735,GO:0005840
OG0007596	GO:0000398,GO:0008380,GO:0071006
OG0005998	GO:0030145,GO:0070006,GO:0005737,GO:0006508,GO:0019538,GO:0046872,GO:0008233
OG0006955	GO:0005515,GO:0000124,GO:0005634,GO:0006281,GO:0006355,GO:0035267
OG0007754	GO:0004441,GO:0046855
OG0007755	GO:0005737,GO:0019187
OG0007762	GO:0007219,GO:0036066,GO:0046922
OG0005999	GO:0005634
OG0006956	GO:0016560,GO:1990429,GO:0005515,GO:0005777,GO:0016020,GO:0005778
OG0007676	GO:0031251,GO:0005515,GO:0003676,GO:0000289,GO:0000932,GO:0004535,GO:0006397
OG0006884	GO:0016887,GO:0005524,GO:0005743,GO:0015421,GO:0016020,GO:0090374,GO:0055085,GO:0140359
OG0006970	GO:0004386,GO:0005737,GO:0017108,GO:0071932,GO:0017116
OG0007690	GO:0005737,GO:0005515
OG0007748	GO:0016192,GO:0035658,GO:0043231
OG0006891	GO:0000977,GO:0000981,GO:0005634,GO:0006357
OG0006877	GO:0016592
OG0006798	GO:0006869,GO:0061817,GO:0008289,GO:0005509,GO:0005544,GO:0005789,GO:0008429,GO:0031210,GO:0035091
OG0007683	GO:0000287,GO:0005737,GO:0006564,GO:0016311,GO:0036424
OG0006964	GO:0032589,GO:0050808
OG0006892	GO:0071004,GO:0071011,GO:0071013,GO:0097526,GO:1990904,GO:0003723,GO:0000387,GO:0005681,GO:0000398,GO:0005682,GO:0005685,GO:0005686,GO:0005687,GO:0005689,GO:0034719,GO:0043186
OG0007684	GO:0097629,GO:0097632,GO:0000045,GO:0000423,GO:0005776,GO:0009267,GO:0016240,GO:0035014,GO:0035032,GO:0043495,GO:0043552
OG0007691	GO:0016311,GO:0016791,GO:0005737
OG0007763	GO:0008270
OG0007770	GO:0016020
OG0006885	GO:0005634
OG0007756	GO:0000956,GO:0003723,GO:0005730,GO:0006364,GO:0030687,GO:0042273,GO:0000027
OG0007749	GO:0000145,GO:0006887,GO:0005546
OG0006971	GO:0044782
OG0007598	GO:0004622,GO:0005789,GO:0006660,GO:0047372,GO:0052651
OG0006799	GO:0046982,GO:0000124,GO:0003713,GO:0005669,GO:0016251,GO:0051123,GO:0006352
OG0007599	GO:0000413,GO:0003755,GO:0005737,GO:0033017
OG0006886	GO:0003735,GO:0005840,GO:0006412,GO:0003743,GO:0006413,GO:0005762
OG0007685	GO:0035556,GO:0004672,GO:0006468,GO:0005524,GO:0004674,GO:0005737
OG0007764	GO:0005789,GO:0032933,GO:0032934,GO:0032936,GO:0045540,GO:0005515,GO:0000139
OG0007692	GO:0003976,GO:0005794,GO:0016256,GO:0046835,GO:0016772
OG0007771	GO:0000122,GO:0006355,GO:0070822
OG0006965	GO:0000172,GO:0001682,GO:0003723,GO:0006364,GO:0006396,GO:0030677,GO:0008033,GO:0033204
OG0007757	GO:0035556,GO:0019005,GO:0043161,GO:0005515
OG0006972	GO:0007635,GO:0008049,GO:0030424,GO:0030425,GO:0043025,GO:0016020,GO:0050909
OG0007678	GO:0005525,GO:0003924
OG0006973	GO:0015889,GO:0031419,GO:0005615
OG0006894	GO:0005737,GO:0015031
OG0007679	GO:0006355,GO:0000977,GO:0000981,GO:0005634,GO:0006990,GO:0003700
OG0007686	GO:0016311,GO:0006470,GO:0004725,GO:0005829,GO:0007165
OG0006966	GO:0003735,GO:0005840,GO:0006412,GO:0005739,GO:0008097
OG0006980	GO:0004623,GO:0006644,GO:0050482
OG0007765	GO:0003700,GO:0006355,GO:0000981,GO:0006357,GO:0035497
